"catfish_weight","waterquality"
19.0980058720151,0.300863528857008
22.1815980908862,0.520944780670106
18.9302817532755,0.187198262661695
21.3712108826443,0.378359923139215
21.4481952043478,0.38143163593486
23.5112820253369,0.524592093192041
22.180739324488,0.320416060043499
23.1111670158424,0.82816656306386
20.1852667808377,0.190643929876387
21.952430140892,0.210213063517585
27.4165971143662,0.82155953720212
20.5247461143594,0.517922271508723
23.5927507327809,0.3159294212237
23.8644122370296,0.964392925379798
20.9698773349465,0.824378716526553
25.3389658105504,0.215170184383169
21.9812100735423,0.0147428524214774
20.8146512840209,0.626107379095629
19.9149364756913,0.319480662234128
24.1480339847269,0.563143586041406
23.6892413725263,0.990094464970753
25.0102895785127,0.82155290292576
24.8047726741849,0.976467047352344
21.3916995658531,0.176753067644313
24.4985661623659,0.102137204259634
18.8790266438592,0.877811854006723
19.9231184254668,0.778410415630788
21.8292157914078,0.386976630426943
20.872934247461,0.3963995995
23.259131544824,0.451338552171364
25.0938105914077,0.852968710009009
21.3182252559324,0.738516504643485
21.9793011935,0.629617028171197
23.4678397603942,0.202606691746041
18.4258309431905,0.134735663188621
22.3234618725195,0.450242325430736
21.5121258526159,0.318497022846714
29.3430759259727,0.736380588961765
19.8248701419665,0.298879130510613
24.8911952844425,0.847369002411142
21.2938916107624,0.568058273289353
20.2189214593263,0.973782863467932
24.4988523774421,0.703739580698311
20.5781528648344,0.18574447138235
25.4604696102029,0.736053661908954
23.2712181540027,0.687143542338163
26.3679335603021,0.809740157565102
20.9535224941919,0.718100291443989
23.6135446986542,0.991890547098592
20.9343840872665,0.0760110144037753
20.2139303819197,0.241519628325477
25.6954999421867,0.913908705115318
24.5374638259314,0.70589229138568
20.662048036665,0.0784753267653286
27.0411723871677,0.921079692896456
25.7879719499207,0.837291581789032
23.7791856219796,0.790452169952914
24.02064870265,0.942857985151932
17.0757236789329,0.00405084574595094
19.3839817335193,0.318377426126972
21.1478972842311,0.33100247127004
24.227243316669,0.325442774919793
21.5038064440876,0.346677675843239
22.8424984567006,0.580000286921859
21.441448806928,0.718127436004579
25.5391676976409,0.908736254321411
26.2256030112311,0.723810444120318
18.9893198037078,0.225242101587355
23.7079175550992,0.955303370486945
20.9388647784784,0.412397421896458
23.4277460923336,0.805919047212228
23.5897278085205,0.939905294915661
21.2589645835884,0.0619341060519218
22.3252542047427,0.529378306120634
21.4910747762317,0.562206934671849
24.9318712656103,0.529541119234636
29.3119686031888,0.852894959738478
18.2910843840087,0.0680673907045275
20.3614333833346,0.21200732793659
19.8924044089554,0.377238060580567
23.4963015534569,0.757406712742522
19.4941167288845,0.0428528797347099
21.4737916423757,0.196130929514766
22.1065850862063,0.819363345392048
20.0482210700104,0.221723755123094
23.1658795408355,0.38021980645135
17.4345317406693,0.0605062872637063
16.3191956501567,0.410808726912364
20.627307751546,0.126250722212717
22.4334397834846,0.99759726296179
22.9361027722272,0.00623571500182152
24.414147467646,0.870714569464326
25.9871088164214,0.95990975596942
27.9736872280228,0.789494241354987
22.1990483522027,0.560170853044838
26.8234266708713,0.746485041454434
27.3472367093721,0.879410641267896
21.8391262784991,0.539881214266643
26.7190552735874,0.964121709577739
25.0614625993637,0.789195048157126
