"catfish_weight","waterquality"
21.5511695545441,0.300863528857008
22.373364824438,0.520944780670106
20.8159409746861,0.187198262661695
21.7864559010458,0.378359923139215
22.0263436518467,0.38143163593486
22.7252894977407,0.524592093192041
21.8149184904776,0.320416060043499
24.2788953743795,0.82816656306386
21.0248022803412,0.190643929876387
21.3591757840753,0.210213063517585
24.4780693036774,0.82155953720212
22.6784124811822,0.517922271508723
21.3988258234405,0.3159294212237
24.9282152516328,0.964392925379798
24.3054668884109,0.824378716526553
21.1934827451736,0.215170184383169
19.9734360232868,0.0147428524214774
22.9264232365113,0.626107379095629
21.4330452602178,0.319480662234128
22.660096472206,0.563143586041406
24.7400441786027,0.990094464970753
24.148148685943,0.82155290292576
24.6434804430517,0.976467047352344
21.0966272968387,0.176753067644313
20.3316242923498,0.102137204259634
24.1308512767198,0.877811854006723
24.0013229074891,0.778410415630788
22.2083976992195,0.386976630426943
21.963778018773,0.3963995995
22.6534300748956,0.451338552171364
24.314693299025,0.852968710009009
23.5916389666312,0.738516504643485
23.5328334762315,0.629617028171197
20.7989425865736,0.202606691746041
20.5743769822734,0.134735663188621
22.1117497759963,0.450242325430736
21.7582648682163,0.318497022846714
23.5197233525239,0.736380588961765
21.551290233627,0.298879130510613
24.3931266114505,0.847369002411142
22.7450120732351,0.568058273289353
25.2774663060718,0.973782863467932
23.6537748522661,0.703739580698311
20.9862733496381,0.18574447138235
23.5366628344433,0.736053661908954
23.6498376268093,0.687143542338163
24.1537024243393,0.809740157565102
23.7752813382458,0.718100291443989
24.9454857999185,0.991890547098592
20.3699585294335,0.0760110144037753
21.4894434646806,0.241519628325477
24.5751442559858,0.913908705115318
23.551974680667,0.70589229138568
20.5154406206341,0.0784753267653286
24.3788461999526,0.921079692896456
24.5196157694209,0.837291581789032
24.2507690957186,0.790452169952914
25.1874736357669,0.942857985151932
20.0950739064451,0.00405084574595094
21.8313152491857,0.318377426126972
21.9013391721437,0.33100247127004
21.0371839025052,0.325442774919793
21.6882739948929,0.346677675843239
23.2350827677522,0.580000286921859
23.5331119562274,0.718127436004579
24.7844729475635,0.908736254321411
23.4940015809395,0.723810444120318
21.1312396544593,0.225242101587355
24.5439002323505,0.955303370486945
22.3200502171655,0.412397421896458
23.9731567212698,0.805919047212228
24.715993583048,0.939905294915661
20.2955201901088,0.0619341060519218
22.6319937961924,0.529378306120634
22.7202766847855,0.562206934671849
22.6573542536798,0.529541119234636
24.19563323225,0.852894959738478
20.302801806417,0.0680673907045275
21.3329714160349,0.21200732793659
21.5229777627361,0.377238060580567
23.6484452036567,0.757406712742522
20.195375276404,0.0428528797347099
21.1395576059129,0.196130929514766
24.2876403447464,0.819363345392048
20.7687197050873,0.221723755123094
21.8154570252215,0.38021980645135
20.4910564192239,0.0605062872637063
21.7810424971847,0.410808726912364
20.6987507603994,0.126250722212717
24.77846578868,0.99759726296179
20.0107619643043,0.00623571500182152
24.1438576314795,0.870714569464326
24.8820998825295,0.95990975596942
24.0201229624153,0.789494241354987
22.3848118710701,0.560170853044838
23.2921007601629,0.746485041454434
24.5448335824487,0.879410641267896
22.591625849778,0.539881214266643
24.8571835769456,0.964121709577739
23.7929378928266,0.789195048157126
