"catfish_weight","waterquality"
21.3631522489597,0.300863528857008
22.8042741296345,0.520944780670106
20.9232429557229,0.187198262661695
22.068113548518,0.378359923139215
22.064298642062,0.38143163593486
22.3136899255259,0.524592093192041
21.7799038366026,0.320416060043499
24.2377962096704,0.82816656306386
21.093966099571,0.190643929876387
20.7588237549761,0.210213063517585
24.1871143595952,0.82155953720212
22.4780901499775,0.517922271508723
21.9263513393712,0.3159294212237
24.8287484848329,0.964392925379798
23.9401005207718,0.824378716526553
21.3409674333729,0.215170184383169
20.0454292591157,0.0147428524214774
22.8986996384937,0.626107379095629
21.2393162212816,0.319480662234128
22.4090031154405,0.563143586041406
24.7455288560358,0.990094464970753
24.0508513735829,0.82155290292576
25.1409029353199,0.976467047352344
20.7875725275188,0.176753067644313
20.4442893548456,0.102137204259634
24.0579807649087,0.877811854006723
24.007046503763,0.778410415630788
22.1365102507489,0.386976630426943
21.9591131111585,0.3963995995
22.2798347634596,0.451338552171364
24.0307632701377,0.852968710009009
23.8962375743156,0.738516504643485
22.8493287361459,0.629617028171197
20.5764141673832,0.202606691746041
20.6148133459785,0.134735663188621
22.4951692221851,0.450242325430736
21.7666191996983,0.318497022846714
23.5459202960296,0.736380588961765
21.2315919805922,0.298879130510613
23.9984634639538,0.847369002411142
22.8836813264968,0.568058273289353
24.8517294252748,0.973782863467932
23.5301435628955,0.703739580698311
20.5856561307432,0.18574447138235
23.6713621568406,0.736053661908954
23.8997961627432,0.687143542338163
24.6418723522886,0.809740157565102
23.2927246985964,0.718100291443989
24.8268581217074,0.991890547098592
20.5593409218066,0.0760110144037753
21.2093343655435,0.241519628325477
24.5809103668473,0.913908705115318
23.3652885767154,0.70589229138568
20.36395781667,0.0784753267653286
24.4487620407534,0.921079692896456
24.008320195908,0.837291581789032
23.8722761583015,0.790452169952914
24.8437295152526,0.942857985151932
19.8027238205209,0.00405084574595094
21.346926369967,0.318377426126972
21.4808016358496,0.33100247127004
21.817574002272,0.325442774919793
21.9772001389443,0.346677675843239
22.9718212910788,0.580000286921859
23.5975408011843,0.718127436004579
24.6910950055765,0.908736254321411
23.8975917669427,0.723810444120318
21.3918536770491,0.225242101587355
24.9990775243176,0.955303370486945
21.6021510482441,0.412397421896458
24.0956774652912,0.805919047212228
24.6259472536622,0.939905294915661
20.1539780901268,0.0619341060519218
22.6744023797689,0.529378306120634
22.9852047050443,0.562206934671849
22.8884375489992,0.529541119234636
24.1460889052174,0.852894959738478
20.400394087834,0.0680673907045275
21.1646553848991,0.21200732793659
21.6525525967335,0.377238060580567
23.575358805491,0.757406712742522
20.4683079931852,0.0428528797347099
21.3565968452329,0.196130929514766
24.0244740100874,0.819363345392048
20.8726157422593,0.221723755123094
22.0901750843763,0.38021980645135
20.0194812699393,0.0605062872637063
22.497229657531,0.410808726912364
20.5985204824106,0.126250722212717
25.194033084967,0.99759726296179
20.0129592339023,0.00623571500182152
24.2593274365821,0.870714569464326
24.6355131847289,0.95990975596942
23.5802490124759,0.789494241354987
22.4987209877797,0.560170853044838
23.7393125736047,0.746485041454434
24.7218462434282,0.879410641267896
22.6277736912028,0.539881214266643
24.9749893439783,0.964121709577739
23.9660265580869,0.789195048157126
